dept,course,term,section,rec_course,rec_inst,eval_rate,enroll,evals,expected_grade,received_grade,study_wk,difficulty,amount_learned,attendance,start,duration
VIS,122D,SP18,A,0.78,0.78,0.375,64,24,3.19,2.8,4.67,3.77,4.09,2.87,11.0,1.3333333333333333
VIS,126I,SP18,A,0.75,0.67,0.3,40,12,3.6,3.5,3.41,3.18,4.45,2.73,14.0,1.3333333333333333
VIS,126P,SP18,A,0.78,0.78,0.38095238095238093,63,24,3.67,3.51,3.98,3.13,3.96,2.78,10.0,1.3333333333333333
VIS,127N,SP18,A,0.93,0.95,0.5,88,44,3.42,3.33,4.65,3.58,4.23,2.78,12.5,1.3333333333333333
VIS,128C,SP18,A,0.8,1.0,0.2777777777777778,18,5,3.6,,6.1,4.0,4.6,3.0,15.0,1.3333333333333333
VIS,129D,SP18,A,0.75,1.0,0.3333333333333333,12,4,4.0,,4.5,2.75,4.0,2.5,12.0,2.8333333333333335
VIS,129E,SP18,A,1.0,1.0,0.5,10,5,4.0,,4.0,3.75,4.75,3.0,15.5,2.8333333333333335
VIS,132,SP18,A,0.67,0.75,0.7692307692307693,13,10,2.75,,6.72,3.33,3.22,3.0,9.0,2.8333333333333335
VIS,141A,SP18,A,1.0,1.0,0.23529411764705882,17,4,4.0,,7.17,3.67,4.67,3.0,15.5,2.8333333333333335
VIS,145B,SP18,A,1.0,1.0,0.4666666666666667,15,7,3.71,,5.36,2.86,4.57,3.0,9.0,2.8333333333333335
VIS,145B,SP18,B,1.0,1.0,0.625,16,10,4.0,,5.5,3.6,4.6,3.0,18.0,2.8333333333333335
VIS,149,SP18,A,1.0,1.0,0.5384615384615384,13,7,3.86,,7.36,3.29,4.57,3.0,15.0,2.8333333333333335
VIS,149,SP18,B,0.92,1.0,0.8571428571428571,14,12,3.75,,6.5,2.92,4.25,3.0,9.0,2.8333333333333335
VIS,151,SP18,A,1.0,1.0,0.7307692307692307,26,19,3.61,3.45,4.92,3.21,4.37,2.95,12.0,2.8333333333333335
VIS,152D,SP18,A,0.91,0.95,0.5118110236220472,127,65,3.85,3.76,4.83,2.85,3.88,2.93,18.0,2.8333333333333335
VIS,163,SP18,A,1.0,1.0,0.6111111111111112,18,11,4.0,,4.3,2.9,4.5,3.0,12.5,2.8333333333333335
VIS,164,SP18,A,1.0,0.9,0.4166666666666667,24,10,3.8,3.46,7.3,2.6,4.3,3.0,9.5,2.8333333333333335
VIS,165,SP18,A,0.67,0.5,0.2857142857142857,21,6,3.17,3.42,6.5,3.83,3.17,3.0,15.0,2.8333333333333335
VIS,171,SP18,A,1.0,1.0,0.64,25,16,3.63,3.64,8.25,3.25,4.56,3.0,12.5,2.8333333333333335
VIS,174,SP18,A,1.0,0.75,0.45,20,9,3.63,3.65,9.25,4.0,4.13,3.0,12.0,2.8333333333333335
VIS,175,SP18,A,1.0,1.0,0.4,25,10,3.9,3.87,9.9,2.6,4.6,3.0,12.0,2.8333333333333335
VIS,177,SP18,A,1.0,1.0,0.5,26,13,3.92,3.88,7.88,3.46,4.92,3.0,12.5,2.8333333333333335
VIS,178,SP18,A,1.0,1.0,0.36363636363636365,22,8,3.57,3.88,12.5,3.86,5.0,3.0,15.5,2.8333333333333335
VIS,180B,SP18,A,1.0,1.0,0.4,25,10,3.8,3.85,7.1,3.6,4.2,3.0,9.5,2.8333333333333335
VIS,182,SP18,A,0.93,0.93,0.9,20,18,3.57,3.5,5.79,3.07,3.5,3.0,15.5,2.8333333333333335
VIS,183A,SP18,A,0.8,0.6,0.2608695652173913,23,6,4.0,4.0,5.3,2.8,2.8,3.0,15.0,2.8333333333333335
VIS,183B,SP18,A,1.0,1.0,0.36363636363636365,11,4,3.67,,9.17,4.67,4.67,3.0,12.5,2.8333333333333335
VIS,185,SP18,A,0.86,0.86,0.5384615384615384,13,7,3.83,,10.5,4.0,4.17,2.86,12.0,2.8333333333333335
VIS,190,SP18,A,0.83,0.67,0.4117647058823529,17,7,4.0,,7.17,2.33,3.5,3.0,13.0,4.833333333333333
VIS,21A,SP18,A,1.0,1.0,0.40186915887850466,107,43,3.56,3.45,4.36,2.72,4.56,2.98,14.0,1.3333333333333333
VIS,22,SP18,A,0.92,1.0,0.45161290322580644,186,84,3.66,3.61,3.68,2.95,4.23,2.82,11.0,1.3333333333333333
VIS,3,SP18,A,0.85,0.89,0.38562091503267976,153,59,3.56,3.63,5.64,3.11,3.91,2.93,17.0,1.8333333333333333
VIS,60,SP18,A,0.82,0.81,0.43846153846153846,130,57,3.56,3.7,4.25,3.0,3.71,2.84,8.0,1.3333333333333333
VIS,70N,SP18,A,0.85,0.85,0.47863247863247865,117,56,3.4,3.68,5.92,3.45,4.06,2.95,17.0,2.8333333333333335
VIS,101A,WI18,A,0.92,1.0,0.7058823529411765,17,12,3.75,,7.83,3.27,4.58,3.0,12.0,2.8333333333333335
VIS,105B,WI18,A,0.91,0.91,0.55,20,11,3.9,3.92,6.5,3.27,4.5,3.0,15.5,2.8333333333333335
VIS,105D,WI18,A,1.0,1.0,0.48,25,12,3.75,3.77,4.33,2.67,4.33,3.0,15.0,2.8333333333333335
VIS,106A,WI18,A,1.0,1.0,0.8076923076923077,26,21,3.79,3.6,7.64,,,,12.0,2.8333333333333335
VIS,106C,WI18,A,1.0,1.0,0.6428571428571429,14,9,3.71,,6.28,2.78,4.22,3.0,12.5,2.8333333333333335
VIS,107A,WI18,A,1.0,1.0,0.6818181818181818,22,15,3.93,4.0,5.3,2.93,4.73,3.0,9.0,2.8333333333333335
VIS,108,WI18,A,0.9,1.0,0.7142857142857143,14,10,3.89,,6.9,3.9,4.7,3.0,12.0,2.8333333333333335
VIS,11,WI18,A,0.67,0.77,0.4883720930232558,258,126,3.83,3.87,4.03,2.5,3.13,2.93,18.5,1.3333333333333333
VIS,110A,WI18,A,1.0,1.0,0.6666666666666666,18,12,3.75,,8.5,3.25,4.75,3.0,9.0,2.8333333333333335
VIS,110M,WI18,A,1.0,1.0,0.7857142857142857,14,11,3.82,,9.1,,,,15.5,2.8333333333333335
VIS,112,WI18,A,0.86,0.86,0.6363636363636364,11,7,3.43,,7.07,4.14,4.57,3.0,15.5,2.8333333333333335
VIS,124E,WI18,A,0.9,0.9,0.4166666666666667,24,10,3.38,3.3,5.5,4.11,3.9,3.0,11.0,1.3333333333333333
VIS,126AN,WI18,A,0.92,0.85,0.3880597014925373,67,26,3.68,3.57,3.19,2.42,4.23,2.81,12.0,1.3333333333333333
VIS,127A,WI18,A,0.92,0.92,0.6,65,39,3.72,3.31,3.58,3.0,3.9,2.97,13.5,1.3333333333333333
VIS,128A,WI18,A,0.76,0.88,0.5,52,26,3.62,3.73,2.67,2.67,3.54,2.38,9.5,1.3333333333333333
VIS,128C,WI18,A,0.6,0.6,0.38461538461538464,26,10,2.75,2.57,4.3,3.8,3.9,2.9,14.0,1.3333333333333333
VIS,129C,WI18,A,1.0,1.0,0.5714285714285714,7,4,4.0,,5.5,3.75,5.0,3.0,12.0,2.8333333333333335
VIS,129D,WI18,A,1.0,0.75,0.3333333333333333,12,4,4.0,,2.5,3.25,4.5,3.0,12.5,2.8333333333333335
VIS,131,WI18,A,1.0,1.0,0.9230769230769231,13,12,3.67,,8.0,3.67,4.5,3.0,18.5,2.8333333333333335
VIS,135,WI18,A,0.75,0.82,0.5833333333333334,24,14,3.73,3.95,5.33,3.42,3.83,3.0,15.0,1.8333333333333333
VIS,145A,WI18,A,0.89,0.93,0.703125,64,45,3.64,3.88,5.95,3.1,3.64,3.0,17.0,1.8333333333333333
VIS,147B,WI18,A,1.0,1.0,0.625,8,5,3.8,,6.9,3.8,4.4,3.0,12.0,2.8333333333333335
VIS,149,WI18,A,1.0,1.0,0.42105263157894735,19,8,3.75,,6.0,3.25,4.5,2.88,12.5,2.8333333333333335
VIS,159,WI18,A,0.62,0.69,0.52,125,65,3.33,3.52,4.18,3.34,3.52,2.95,17.0,2.8333333333333335
VIS,164,WI18,A,1.0,1.0,0.52,25,13,3.83,3.6,8.0,3.17,4.17,3.0,15.0,2.8333333333333335
VIS,165,WI18,A,1.0,1.0,0.5416666666666666,24,13,3.67,3.6,10.19,4.0,4.85,3.0,9.0,2.8333333333333335
VIS,167,WI18,A,0.86,1.0,0.28,25,7,3.29,3.65,3.93,3.14,3.86,2.86,15.5,2.8333333333333335
VIS,171,WI18,A,0.9,0.89,0.4,25,10,3.56,3.77,9.17,3.33,4.33,3.0,12.5,2.8333333333333335
VIS,174,WI18,A,1.0,0.95,0.8695652173913043,23,20,3.45,3.45,8.2,3.11,4.3,3.0,12.0,2.8333333333333335
VIS,174,WI18,B,1.0,0.83,0.6363636363636364,22,14,3.83,3.41,9.27,3.17,4.25,3.0,12.5,2.8333333333333335
VIS,174,WI18,C,1.0,0.8,0.625,16,10,3.8,,8.1,4.0,4.0,3.0,12.5,2.8333333333333335
VIS,175,WI18,A,1.0,1.0,0.5652173913043478,23,13,3.85,3.86,9.12,3.54,3.62,3.0,9.5,2.8333333333333335
VIS,177,WI18,A,0.88,0.75,0.8,20,16,3.8,3.98,7.88,3.25,4.06,3.0,15.5,2.8333333333333335
VIS,180A,WI18,A,0.87,0.93,0.6521739130434783,23,15,3.5,3.7,6.23,3.73,3.93,2.93,15.0,2.8333333333333335
VIS,181,WI18,A,0.5,0.4,0.4166666666666667,24,10,3.2,3.5,10.7,4.3,3.2,3.0,12.0,2.8333333333333335
VIS,183A,WI18,A,0.64,0.55,0.6111111111111112,18,11,3.5,,7.9,4.1,3.55,3.0,9.5,2.8333333333333335
VIS,2,WI18,A,0.89,0.96,0.57,100,57,3.88,3.7,2.86,2.15,4.09,3.0,17.0,1.8333333333333333
VIS,21B,WI18,A,0.83,0.71,0.4788732394366197,142,68,3.69,3.51,3.88,3.08,4.0,2.88,17.0,1.3333333333333333
VIS,41,WI18,A,0.65,0.46,0.6538461538461539,130,85,3.6,3.69,5.44,3.08,3.49,2.91,17.0,1.8333333333333333
VIS,60,WI18,A,0.89,0.75,0.5886524822695035,141,83,3.8,3.45,3.63,2.46,3.75,2.88,8.0,1.3333333333333333
VIS,1,FA17,A,0.76,0.55,0.5775862068965517,348,201,3.76,3.6,7.4,2.76,3.36,2.87,18.5,1.8333333333333333
VIS,100A,FA17,A,0.78,1.0,0.8181818181818182,11,9,3.89,,5.17,2.78,2.89,3.0,15.0,2.8333333333333335
VIS,101,FA17,A,1.0,1.0,0.7692307692307693,13,10,3.89,,5.7,3.3,4.1,2.9,15.0,2.8333333333333335
VIS,105A,FA17,A,1.0,1.0,0.8421052631578947,19,16,3.93,,7.57,3.0,4.07,3.0,12.0,2.8333333333333335
VIS,105B,FA17,A,1.0,0.88,0.9411764705882353,17,16,3.88,,6.75,2.94,3.81,3.0,15.5,2.8333333333333335
VIS,105C,FA17,A,0.71,0.57,0.5833333333333334,12,7,3.33,,7.93,2.86,4.0,3.0,12.5,2.8333333333333335
VIS,106B,FA17,A,0.86,0.93,0.8235294117647058,17,14,3.38,,7.07,3.36,4.0,3.0,15.0,2.8333333333333335
VIS,107A,FA17,A,0.79,0.64,0.9333333333333333,15,14,3.92,,8.64,3.14,3.5,3.0,12.5,2.8333333333333335
VIS,107B,FA17,A,1.0,1.0,0.875,8,7,4.0,,9.64,3.29,4.57,3.0,9.0,2.8333333333333335
VIS,110C,FA17,A,0.92,1.0,0.75,16,12,3.92,,6.67,4.17,4.58,3.0,15.5,2.8333333333333335
VIS,110D,FA17,A,1.0,1.0,0.8,15,12,3.82,,6.5,3.18,4.45,2.91,12.5,2.8333333333333335
VIS,124D,FA17,A,0.9,1.0,0.48,25,12,3.6,3.33,7.05,3.0,4.18,2.91,14.0,1.3333333333333333
VIS,125C,FA17,A,1.0,1.0,0.5862068965517241,29,17,3.19,3.06,4.5,3.33,4.29,2.88,10.5,1.3333333333333333
VIS,127P,FA17,A,0.83,0.83,0.3087248322147651,149,46,3.46,3.52,4.6,3.13,4.02,2.95,15.5,1.3333333333333333
VIS,128C,FA17,A,0.94,0.88,0.5517241379310345,29,16,3.73,3.56,6.63,4.0,4.19,2.94,11.0,1.3333333333333333
VIS,141B,FA17,A,1.0,1.0,0.3125,16,5,3.8,,9.7,3.8,4.8,3.0,12.5,2.8333333333333335
VIS,142,FA17,A,0.64,0.83,0.7727272727272727,88,68,3.34,3.91,5.62,3.55,3.52,2.88,17.0,2.8333333333333335
VIS,143,FA17,A,0.8,0.7,0.47619047619047616,21,10,3.11,4.0,6.06,2.67,3.44,3.0,12.0,2.8333333333333335
VIS,147A,FA17,A,0.97,0.92,0.8444444444444444,45,38,3.65,3.6,6.82,3.49,3.97,3.0,17.0,1.8333333333333333
VIS,158,FA17,A,0.87,0.97,0.34210526315789475,114,39,3.38,3.12,3.92,3.14,4.08,2.74,14.0,1.3333333333333333
VIS,161,FA17,A,0.75,0.75,0.5,16,8,3.75,,2.75,2.88,3.13,3.0,12.0,2.8333333333333335
VIS,164,FA17,A,0.62,0.38,0.48,25,12,3.38,3.49,4.0,,,,12.0,2.8333333333333335
VIS,165,FA17,A,0.75,0.71,0.36363636363636365,22,8,3.29,3.18,7.07,3.88,4.13,3.0,15.0,2.8333333333333335
VIS,171,FA17,A,0.67,0.67,0.46153846153846156,26,12,3.58,3.68,8.83,3.55,3.64,3.0,9.0,2.8333333333333335
VIS,174,FA17,A,0.88,0.88,0.3333333333333333,24,8,3.75,3.38,10.75,4.25,4.5,3.0,12.0,2.8333333333333335
VIS,174,FA17,B,0.75,0.33,0.5454545454545454,22,12,3.0,2.82,9.67,3.58,3.25,3.0,9.5,2.8333333333333335
VIS,175,FA17,A,1.0,1.0,0.2727272727272727,22,6,3.8,3.28,9.3,3.75,3.6,3.0,12.5,2.8333333333333335
VIS,178,FA17,A,0.86,0.81,1.0,21,21,3.05,2.69,11.83,4.62,4.52,3.0,15.5,2.8333333333333335
VIS,180A,FA17,A,0.44,0.5,0.45,20,9,3.44,3.32,6.94,3.63,1.89,3.0,15.0,2.8333333333333335
VIS,183A,FA17,A,0.8,1.0,0.23809523809523808,21,5,3.6,3.21,3.7,3.0,3.4,3.0,12.5,2.8333333333333335
VIS,183B,FA17,A,0.43,0.43,0.36363636363636365,22,8,3.83,3.71,7.07,2.4,3.33,3.0,15.5,2.8333333333333335
VIS,20,FA17,A,0.97,0.99,0.5104895104895105,286,146,3.68,3.53,3.67,2.75,4.53,2.89,9.5,1.3333333333333333
VIS,23,FA17,A,0.86,0.86,0.5,14,7,3.83,,3.5,2.83,4.17,3.0,12.0,2.8333333333333335
VIS,30,FA17,A,0.86,0.86,0.4457831325301205,83,37,3.71,3.61,4.45,3.19,3.95,2.92,17.0,2.8333333333333335
VIS,41,FA17,A,0.79,0.76,0.5985915492957746,142,85,3.66,3.53,5.91,2.85,3.7,2.94,18.0,1.8333333333333333
VIS,60,FA17,A,0.63,0.59,0.4748603351955307,179,85,3.59,3.39,5.45,3.12,3.2,2.83,8.0,1.3333333333333333
VIS,70N,FA17,A,0.63,0.53,0.625,128,80,3.41,2.85,7.62,3.55,3.62,2.94,17.0,2.8333333333333335
VIS,80,FA17,A,0.96,0.96,0.6385542168674698,83,53,3.77,3.28,8.58,3.04,4.1,3.0,18.0,1.8333333333333333
VIS,84,FA17,A,0.86,0.86,0.5021834061135371,229,115,3.58,3.48,4.31,2.61,3.83,2.88,17.0,2.8333333333333335
VIS,102,SP17,A,0.82,0.9,0.5405405405405406,74,40,3.74,3.73,4.13,3.43,4.33,2.92,12.0,1.3333333333333333
VIS,105A,SP17,A,1.0,1.0,0.8666666666666667,30,26,3.68,3.8,8.42,3.33,4.35,2.79,15.5,2.8333333333333335
VIS,105B,SP17,A,1.0,1.0,0.56,25,14,3.93,3.92,6.21,3.71,4.29,3.0,15.0,2.8333333333333335
VIS,105E,SP17,A,1.0,1.0,0.6875,16,11,4.0,3.94,3.95,3.27,4.55,3.0,15.0,2.8333333333333335
VIS,106A,SP17,A,1.0,1.0,0.5416666666666666,24,13,3.83,3.95,4.81,3.38,4.46,3.0,12.0,2.8333333333333335
VIS,106C,SP17,A,1.0,0.89,0.6,15,9,4.0,4.0,8.28,3.44,4.44,3.0,15.5,2.8333333333333335
VIS,107A,SP17,A,1.0,1.0,0.56,25,14,4.0,3.87,5.73,3.38,4.69,3.0,9.5,2.8333333333333335
VIS,110G,SP17,A,1.0,0.75,0.6153846153846154,13,8,3.63,3.9,5.75,3.63,3.75,3.0,12.5,2.8333333333333335
VIS,110I,SP17,A,0.82,0.82,0.6470588235294118,17,11,3.45,3.75,6.14,3.73,3.45,3.0,15.5,2.8333333333333335
VIS,110N,SP17,A,0.86,0.71,0.5833333333333334,12,7,3.83,3.82,11.36,3.57,3.29,2.86,12.5,2.8333333333333335
VIS,117I,SP17,A,0.88,1.0,0.6153846153846154,13,8,3.75,3.77,6.0,3.75,4.75,3.0,12.5,2.8333333333333335
VIS,125A,SP17,A,0.84,0.89,0.35714285714285715,56,20,3.53,3.42,4.82,3.89,4.33,2.84,11.0,1.3333333333333333
VIS,126Q,SP17,A,0.96,0.96,0.42857142857142855,63,27,3.91,3.96,4.42,3.72,4.05,2.96,12.5,1.3333333333333333
VIS,127N,SP17,A,0.93,0.95,0.49242424242424243,132,65,3.46,3.44,4.04,3.58,4.09,2.43,18.0,1.3333333333333333
VIS,128C,SP17,A,0.92,0.92,0.54,50,27,3.8,3.88,4.26,3.12,3.91,2.84,15.0,1.3333333333333333
VIS,129A,SP17,A,1.0,1.0,0.6,10,6,3.67,3.86,6.17,3.83,4.8,3.0,12.0,2.8333333333333335
VIS,129H,SP17,A,1.0,1.0,0.8571428571428571,7,6,3.83,,9.5,4.8,4.83,3.0,12.0,2.8333333333333335
VIS,131,SP17,A,0.94,0.81,0.9411764705882353,17,16,3.13,2.96,9.5,4.06,4.5,3.0,18.0,2.8333333333333335
VIS,135,SP17,A,0.79,0.92,0.78125,32,25,3.78,4.0,5.17,3.08,3.54,2.92,18.5,1.8333333333333333
VIS,145B,SP17,A,0.77,0.92,0.8666666666666667,15,13,3.85,3.8,4.5,3.23,3.77,3.0,15.0,2.8333333333333335
VIS,152D,SP17,A,0.81,0.57,0.5222929936305732,157,82,3.53,3.3,3.35,3.07,3.4,2.91,18.0,1.8333333333333333
VIS,164,SP17,A,1.0,1.0,0.47619047619047616,21,10,3.56,3.53,7.39,3.11,4.14,3.0,12.0,2.8333333333333335
VIS,167,SP17,A,0.9,0.8,0.45454545454545453,22,10,3.7,3.73,7.7,4.0,4.1,2.89,12.5,2.8333333333333335
VIS,168,SP17,A,0.86,0.71,0.3333333333333333,21,7,3.67,3.8,7.36,3.29,4.33,3.0,15.0,2.8333333333333335
VIS,175,SP17,A,0.75,0.33,0.5714285714285714,21,12,3.36,3.56,6.94,3.18,3.4,3.0,9.0,2.8333333333333335
VIS,177,SP17,A,0.83,0.83,0.5454545454545454,22,12,3.25,3.24,5.67,3.75,3.64,3.0,12.5,2.8333333333333335
VIS,178,SP17,A,1.0,1.0,0.45454545454545453,22,10,3.89,3.9,6.0,3.0,4.86,3.0,15.0,2.8333333333333335
VIS,180A,SP17,A,0.82,0.55,0.44,25,11,3.36,3.62,8.5,4.11,3.88,2.8,12.0,2.8333333333333335
VIS,182,SP17,A,0.83,0.83,0.3,20,6,3.33,3.04,3.83,3.5,3.0,3.0,15.5,2.8333333333333335
VIS,183A,SP17,A,1.0,1.0,0.2727272727272727,22,6,3.83,3.5,6.9,3.4,4.2,3.0,12.5,2.8333333333333335
VIS,183B,SP17,A,0.6,0.67,0.8,20,16,3.47,3.51,5.97,3.07,3.17,2.87,15.0,2.8333333333333335
VIS,22,SP17,A,0.9,0.97,0.3850574712643678,174,67,3.49,3.27,4.01,3.18,4.11,2.8,17.0,1.3333333333333333
VIS,3,SP17,A,0.92,0.84,0.3743016759776536,179,67,3.73,3.53,4.5,2.98,3.85,2.79,17.0,1.8333333333333333
VIS,41,SP17,A,0.87,0.85,0.4626865671641791,134,62,3.63,3.65,6.98,3.41,4.32,2.95,17.0,2.8333333333333335
VIS,60,SP17,A,0.96,0.91,0.421875,128,54,3.74,3.84,4.46,3.02,4.04,2.87,9.5,1.3333333333333333
VIS,70N,SP17,A,0.79,0.56,0.45038167938931295,131,59,3.46,3.48,4.74,3.22,3.55,2.88,17.0,2.8333333333333335
VIS,100,WI17,A,0.9,0.95,0.9130434782608695,23,21,3.79,4.0,5.3,3.21,4.32,3.0,17.0,2.8333333333333335
VIS,105D,WI17,A,1.0,1.0,0.5,24,12,4.0,3.85,4.28,3.13,4.56,3.0,12.0,2.8333333333333335
VIS,106B,WI17,A,1.0,1.0,0.2857142857142857,14,4,4.0,3.54,5.0,3.0,4.75,3.0,15.5,2.8333333333333335
VIS,106C,WI17,A,0.75,0.75,0.6363636363636364,11,7,3.75,3.79,10.5,3.0,3.5,3.0,12.0,2.8333333333333335
VIS,107C,WI17,A,0.82,0.64,0.6875,16,11,3.55,3.54,10.86,3.4,3.45,3.0,9.5,2.8333333333333335
VIS,108,WI17,A,0.91,0.91,0.75,16,12,3.91,3.84,8.32,2.64,4.1,3.0,12.5,2.8333333333333335
VIS,110A,WI17,A,0.92,1.0,0.8666666666666667,15,13,3.92,4.0,5.88,3.23,4.77,3.0,15.0,2.8333333333333335
VIS,110M,WI17,A,0.89,1.0,0.6923076923076923,13,9,3.89,3.95,10.28,4.22,4.44,3.0,12.5,2.8333333333333335
VIS,111,WI17,A,0.67,0.68,0.43125,160,69,3.63,3.48,3.61,2.79,3.49,2.84,8.0,1.3333333333333333
VIS,112,WI17,A,0.67,0.83,0.6,10,6,3.67,3.2,11.5,4.67,4.67,3.0,15.5,2.8333333333333335
VIS,117E,WI17,A,1.0,1.0,0.6,10,6,4.0,4.0,4.83,3.33,4.4,3.0,12.5,2.8333333333333335
VIS,120B,WI17,A,0.94,1.0,0.47435897435897434,78,37,3.56,3.25,3.67,3.19,4.47,2.92,11.0,1.3333333333333333
VIS,121AN,WI17,A,0.88,0.96,0.7714285714285715,35,27,3.56,3.64,3.46,2.76,3.88,2.73,12.0,1.3333333333333333
VIS,125BN,WI17,A,0.89,0.78,0.3829787234042553,47,18,3.21,3.23,4.97,3.76,3.94,2.71,14.0,1.3333333333333333
VIS,126P,WI17,A,0.93,0.93,0.42857142857142855,35,15,3.77,3.85,4.63,3.67,4.07,2.93,13.5,1.3333333333333333
VIS,127I,WI17,A,1.0,1.0,0.48,25,12,3.36,3.47,3.59,3.18,4.27,2.82,15.5,1.3333333333333333
VIS,128C,WI17,A,0.8,1.0,0.7142857142857143,14,10,3.44,3.61,4.9,3.8,4.33,3.0,17.0,1.3333333333333333
VIS,129G,WI17,A,1.0,1.0,0.8571428571428571,7,6,4.0,,7.5,4.17,4.6,3.0,15.0,2.8333333333333335
VIS,145A,WI17,A,0.77,0.77,0.5,74,37,3.4,3.66,5.3,3.56,3.34,2.83,18.0,1.8333333333333333
VIS,147B,WI17,A,1.0,1.0,0.3125,16,5,3.8,3.94,7.0,4.0,4.5,3.0,12.0,2.8333333333333335
VIS,149,WI17,A,0.83,0.67,0.5384615384615384,13,7,4.0,3.68,10.5,3.83,4.17,3.0,12.5,2.8333333333333335
VIS,154,WI17,A,0.95,0.74,0.3333333333333333,63,21,3.75,3.31,4.38,3.74,4.24,2.94,17.0,2.8333333333333335
VIS,159,WI17,A,0.7,0.83,0.6153846153846154,117,72,3.41,3.14,4.56,3.38,3.37,2.79,17.0,2.8333333333333335
VIS,164,WI17,A,1.0,0.92,0.5909090909090909,22,13,3.58,3.63,6.33,3.83,4.58,3.0,15.0,2.8333333333333335
VIS,165,WI17,A,1.0,1.0,0.5416666666666666,24,13,3.5,3.37,8.04,3.69,4.62,2.92,9.0,2.8333333333333335
VIS,165,WI17,B,0.88,0.75,0.45454545454545453,22,10,3.63,3.47,5.75,3.38,4.25,3.0,12.5,2.8333333333333335
VIS,171,WI17,A,1.0,1.0,0.36,25,9,4.0,3.91,10.28,3.78,4.38,3.0,12.5,2.8333333333333335
VIS,174,WI17,A,0.92,1.0,0.5909090909090909,22,13,3.45,3.52,9.23,3.45,4.3,3.0,12.0,2.8333333333333335
VIS,174,WI17,B,0.95,0.84,0.95,20,19,3.26,3.13,8.92,3.95,4.42,3.0,15.5,2.8333333333333335
VIS,177,WI17,A,1.0,0.94,0.8095238095238095,21,17,3.8,3.84,5.13,3.53,4.0,3.0,15.5,2.8333333333333335
VIS,180A,WI17,A,1.0,1.0,0.3333333333333333,21,7,3.29,3.42,5.36,4.14,4.17,3.0,15.0,2.8333333333333335
VIS,180B,WI17,A,1.0,1.0,0.5,22,11,3.6,3.83,6.7,3.3,4.3,2.8,12.0,2.8333333333333335
VIS,181,WI17,A,1.0,0.91,0.4782608695652174,23,11,3.6,3.52,9.23,3.91,3.73,3.0,12.0,2.8333333333333335
VIS,183B,WI17,A,0.9,0.9,0.9523809523809523,21,20,2.9,2.85,9.1,4.2,4.1,3.0,9.5,2.8333333333333335
VIS,2,WI17,A,0.79,0.86,0.4057971014492754,69,28,3.57,3.67,5.88,3.3,3.58,2.88,18.5,1.8333333333333333
VIS,21B,WI17,A,0.77,0.6,0.4880952380952381,168,82,3.53,3.29,3.69,3.0,3.62,2.81,18.5,1.3333333333333333
VIS,22,WI17,A,0.79,0.92,0.5431034482758621,232,126,3.31,3.29,4.85,3.7,3.97,2.58,15.5,1.3333333333333333
VIS,60,WI17,A,0.88,0.75,0.5759493670886076,158,91,3.81,3.76,4.42,2.7,3.87,2.77,8.0,1.3333333333333333
VIS,80,WI17,A,0.83,0.97,0.64,50,32,3.9,3.72,9.37,3.45,4.15,3.0,18.0,1.8333333333333333
VIS,1,FA16,A,0.85,0.65,0.4673202614379085,306,143,3.58,3.52,4.01,2.7,3.52,2.87,19.0,1.8333333333333333
VIS,1,FA16,A,0.84,0.79,0.4723127035830619,307,145,3.59,,4.0,2.7,3.54,2.89,19.0,1.8333333333333333
VIS,105A,FA16,A,0.9,0.9,0.7419354838709677,31,23,3.95,3.99,4.69,3.43,4.0,3.0,9.5,2.8333333333333335
VIS,106A,FA16,A,0.96,0.96,1.0,25,25,3.82,3.84,4.76,3.67,4.27,3.0,12.5,2.8333333333333335
VIS,106B,FA16,A,1.0,1.0,0.36363636363636365,22,8,4.0,4.0,3.17,3.57,4.43,3.0,12.0,2.8333333333333335
VIS,107B,FA16,A,1.0,1.0,0.6666666666666666,18,12,3.75,3.98,9.5,,,,15.0,2.8333333333333335
VIS,110C,FA16,A,1.0,1.0,1.0,16,16,3.88,3.88,6.13,3.75,4.81,3.0,12.0,2.8333333333333335
VIS,124BN,FA16,A,0.91,0.96,0.7272727272727273,66,48,3.29,2.78,4.45,3.8,4.0,2.64,9.5,1.3333333333333333
VIS,124CN,FA16,A,0.83,0.89,0.4864864864864865,37,18,3.54,3.42,6.83,3.67,4.0,3.0,17.0,1.3333333333333333
VIS,125DN,FA16,A,0.86,0.64,0.5,30,15,3.27,3.4,5.5,3.85,4.09,2.93,15.0,2.8333333333333335
VIS,126BN,FA16,A,0.92,0.92,0.36231884057971014,69,25,3.44,3.16,4.0,3.54,4.39,2.88,11.0,1.3333333333333333
VIS,127C,FA16,A,0.88,0.92,0.3873239436619718,142,55,3.59,3.68,5.72,3.55,4.07,2.86,15.5,1.3333333333333333
VIS,141B,FA16,A,1.0,1.0,0.5,8,4,3.75,,9.0,4.5,5.0,3.0,12.5,2.8333333333333335
VIS,142,FA16,A,0.86,0.89,0.5555555555555556,54,30,3.48,3.46,7.43,3.56,4.12,2.75,17.0,2.8333333333333335
VIS,145B,FA16,A,0.8,0.8,0.8333333333333334,12,10,3.5,3.28,5.7,3.7,3.8,3.0,12.5,2.8333333333333335
VIS,147A,FA16,A,0.93,0.93,0.7631578947368421,38,29,3.58,3.55,5.81,3.88,4.15,2.93,19.0,1.8333333333333333
